latitude,longitude,velocity,time,voltage,current
4744.23583984,1143.12292480,0.05700000,23890.00000000,16.40800095,-64.69999695
4744.23583984,1143.12292480,0.05700000,24092.00000000,16.40399933,-64.50000000
4744.23583984,1143.12292480,0.05700000,24293.00000000,16.40399933,-90.69999695
4744.23583984,1143.12292480,0.05700000,24495.00000000,16.39999962,-96.19999695
4744.23583984,1143.12292480,0.05700000,24696.00000000,16.40800095,-37.70000076
4744.23583984,1143.12292480,0.05700000,24898.00000000,16.40399933,-61.40000153
4744.23583984,1143.12292480,0.05700000,25099.00000000,16.40399933,-61.29999924
4744.23583984,1143.12292480,0.05700000,25300.00000000,16.40800095,-62.09999847
4744.23583984,1143.12292480,0.05700000,25501.00000000,16.40800095,-60.70000076
4744.23583984,1143.12292480,0.05700000,25703.00000000,16.40399933,-60.40000153
4744.23583984,1143.12292480,0.05700000,25904.00000000,16.40800095,-62.20000076
4744.23583984,1143.12292480,0.05700000,26106.00000000,16.40399933,-61.79999924
4744.23583984,1143.12292480,0.05700000,26307.00000000,16.40800095,-61.50000000
4744.23583984,1143.12292480,0.24400000,26508.00000000,16.40399933,-102.30000305
4744.23583984,1143.12292480,0.24400000,26709.00000000,16.40800095,-62.59999847
4744.23583984,1143.12292480,0.24400000,26910.00000000,16.40399933,-62.90000153
4744.23583984,1143.12292480,0.24400000,27111.00000000,16.40399933,-62.90000153
4744.23583984,1143.12292480,0.24400000,27313.00000000,16.40800095,-30.29999924
4744.23583984,1143.12292480,0.01200000,27515.00000000,16.40399933,-87.00000000
4744.23583984,1143.12292480,0.01200000,27717.00000000,16.40399933,-86.69999695
4744.23583984,1143.12292480,0.01200000,27919.00000000,16.39999962,-83.19999695
4744.23583984,1143.12292480,0.01200000,28121.00000000,16.40399933,-88.59999847
4744.23583984,1143.12292480,0.01200000,28322.00000000,16.40399933,-68.90000153
4744.23583984,1143.12292480,0.03600000,28523.00000000,16.40800095,-59.59999847
4744.23583984,1143.12292480,0.03600000,28724.00000000,16.40399933,-65.80000305
4744.23583984,1143.12292480,0.03600000,28926.00000000,16.40399933,-66.00000000
4744.23583984,1143.12292480,0.03600000,29128.00000000,16.40800095,-30.39999962
4744.23583984,1143.12292480,0.03600000,29330.00000000,16.39999962,-203.30000305
4744.23583984,1143.12292480,0.03600000,29531.00000000,16.40800095,-30.39999962
4744.23583984,1143.12292480,0.03600000,29733.00000000,16.40399933,-55.59999847
4744.23583984,1143.12292480,0.03600000,29934.00000000,16.40800095,-60.90000153
4744.23583984,1143.12292480,0.03600000,30135.00000000,16.40800095,-58.79999924
4744.23583984,1143.12292480,0.03600000,30336.00000000,16.40399933,-61.20000076
4744.23583984,1143.12292480,0.03600000,30538.00000000,16.40399933,-65.59999847
4744.23583984,1143.12292480,0.03600000,30739.00000000,16.40399933,-64.00000000
4744.23583984,1143.12280273,0.02900000,30940.00000000,16.40399933,-67.19999695
4744.23583984,1143.12280273,0.02900000,31142.00000000,16.40399933,-65.80000305
4744.23583984,1143.12280273,0.02900000,31343.00000000,16.40399933,-65.19999695
4744.23583984,1143.12280273,0.02700000,31544.00000000,16.40399933,-111.50000000
4744.23583984,1143.12280273,0.02700000,31745.00000000,16.40399933,-75.80000305
4744.23583984,1143.12280273,0.02700000,31946.00000000,16.40399933,-75.40000153
4744.23583984,1143.12280273,0.02700000,32147.00000000,16.40399933,-72.30000305
4744.23583984,1143.12280273,0.02700000,32349.00000000,16.39999962,-79.50000000
4744.23583984,1143.12280273,0.05300000,32550.00000000,16.40399933,-75.90000153
4744.23583984,1143.12280273,0.05300000,32752.00000000,16.40399933,-77.30000305
4744.23583984,1143.12280273,0.05300000,32954.00000000,16.40399933,-89.69999695
4744.23583984,1143.12280273,0.05300000,33155.00000000,16.39999962,-88.30000305
4744.23583984,1143.12280273,0.05300000,33356.00000000,16.40399933,-87.59999847
4744.23583984,1143.12280273,0.02400000,33557.00000000,16.38400078,-397.29998779
4744.23583984,1143.12280273,0.02400000,33758.00000000,16.40399933,-44.29999924
4744.23583984,1143.12280273,0.02400000,33960.00000000,16.40800095,-45.20000076
4744.23583984,1143.12280273,0.02400000,34162.00000000,16.40399933,-45.09999847
4744.23583984,1143.12280273,0.02400000,34364.00000000,16.40399933,-53.40000153
4744.23583984,1143.12280273,0.02400000,34565.00000000,16.40399933,-52.29999924
4744.23583984,1143.12280273,0.02400000,34767.00000000,16.40399933,-56.00000000
4744.23583984,1143.12280273,0.02400000,34968.00000000,16.40399933,-55.40000153
4744.23583984,1143.12280273,0.02400000,35169.00000000,16.39999962,-54.29999924
4744.23583984,1143.12280273,0.02400000,35370.00000000,16.40399933,-55.09999847
