latitude,longitude,velocity,time,voltage,current
4753.64404297,1132.20312500,0.20000000,88754.00000000,16.68000031,-236.30000305
4753.64404297,1132.20312500,0.20000000,89255.00000000,16.66399956,-540.20001221
4753.64404297,1132.20324707,0.20000000,89756.00000000,16.67600060,-348.79998779
4753.64404297,1132.20324707,0.20000000,90257.00000000,16.68000031,-234.89999390
4753.64404297,1132.20349121,0.20000000,90759.00000000,16.65600014,-670.50000000
4753.64404297,1132.20349121,0.20000000,91260.00000000,16.67200089,-343.60000610
4753.64404297,1132.20361328,0.22300000,91761.00000000,16.67600060,-305.79998779
4753.64404297,1132.20361328,0.22300000,92263.00000000,16.68000031,-257.60000610
4753.64404297,1132.20349121,0.22300000,92765.00000000,16.68400002,-172.69999695
4753.64404297,1132.20349121,0.22300000,93266.00000000,16.66799927,-460.10000610
4753.64404297,1132.20336914,0.22300000,93767.00000000,16.68000031,-209.30000305
4753.64404297,1132.20336914,0.22300000,94268.00000000,16.67600060,-302.29998779
4753.64404297,1132.20324707,0.56900001,94770.00000000,16.68400002,-156.69999695
4753.64404297,1132.20324707,0.56900001,95271.00000000,16.68400002,-188.10000610
4753.64453125,1132.20300293,0.62699997,95772.00000000,16.67600060,-275.29998779
4753.64453125,1132.20300293,0.62699997,96273.00000000,16.68400002,-182.50000000
4753.64453125,1132.20275879,0.82300001,96775.00000000,16.68000031,-215.80000305
4753.64453125,1132.20275879,0.82300001,97276.00000000,16.68000031,-136.30000305
4753.64453125,1132.20239258,0.86199999,97778.00000000,16.68799973,-157.89999390
4753.64453125,1132.20239258,0.86199999,98279.00000000,16.67200089,-361.10000610
4753.64404297,1132.20202637,0.83999997,98781.00000000,16.68000031,-218.69999695
4753.64404297,1132.20202637,0.83999997,99282.00000000,16.67600060,-288.00000000
4753.64404297,1132.20166016,0.76999998,99783.00000000,16.68000031,-243.39999390
4753.64404297,1132.20166016,0.76999998,100284.00000000,16.67600060,-369.70001221
4753.64404297,1132.20129395,0.76999998,100786.00000000,16.68400002,-176.60000610
4753.64404297,1132.20129395,0.76999998,101287.00000000,16.68799973,-146.00000000
4753.64404297,1132.20092773,0.81000000,101788.00000000,16.68000031,-274.79998779
4753.64404297,1132.20092773,0.81000000,102291.00000000,16.68799973,-96.69999695
4753.64404297,1132.20056152,0.83200002,102793.00000000,16.68400002,-165.50000000
4753.64404297,1132.20056152,0.83200002,103294.00000000,16.68400002,-246.19999695
4753.64404297,1132.20031738,0.84600002,103796.00000000,16.68000031,-182.30000305
4753.64404297,1132.20031738,0.84600002,104298.00000000,16.68000031,-235.30000305
4753.64404297,1132.19995117,0.84600002,104799.00000000,16.68000031,-201.50000000
4753.64404297,1132.19995117,0.84600002,105300.00000000,16.68400002,-207.69999695
4753.64404297,1132.19970703,0.85799998,105801.00000000,16.68000031,-234.69999695
4753.64404297,1132.19970703,0.85799998,106302.00000000,16.68000031,-220.60000610
4753.64404297,1132.19934082,0.85799998,106804.00000000,16.67200089,-325.70001221
4753.64404297,1132.19934082,0.85799998,107305.00000000,16.68000031,-159.19999695
4753.64404297,1132.19897461,0.79299998,107806.00000000,16.67200089,-352.79998779
4753.64404297,1132.19897461,0.79299998,108307.00000000,16.67600060,-264.50000000
4753.64404297,1132.19873047,0.69199997,108808.00000000,16.67600060,-294.10000610
4753.64404297,1132.19873047,0.69199997,109309.00000000,16.67200089,-324.20001221
4753.64404297,1132.19860840,0.76200002,109810.00000000,16.67600060,-219.50000000
4753.64404297,1132.19860840,0.76200002,110311.00000000,16.67200089,-319.60000610
4753.64404297,1132.19848633,0.69099998,110812.00000000,16.67600060,-225.39999390
4753.64404297,1132.19848633,0.69099998,111313.00000000,16.68000031,-210.80000305
4753.64453125,1132.19848633,0.65899998,111815.00000000,16.67600060,-343.60000610
4753.64453125,1132.19848633,0.65899998,112316.00000000,16.68400002,-131.50000000
4753.64453125,1132.19848633,0.76700002,112818.00000000,16.68000031,-169.00000000
4753.64453125,1132.19848633,0.76700002,113319.00000000,16.68000031,-205.19999695
4753.64501953,1132.19848633,0.69800001,113821.00000000,16.68000031,-209.10000610
4753.64501953,1132.19848633,0.69800001,114322.00000000,16.67600060,-270.50000000
4753.64501953,1132.19836426,0.77300000,114824.00000000,16.68400002,-160.39999390
4753.64501953,1132.19836426,0.77300000,115325.00000000,16.67200089,-309.60000610
4753.64501953,1132.19836426,0.72500002,115826.00000000,16.68000031,-168.00000000
4753.64501953,1132.19836426,0.72500002,116327.00000000,16.68000031,-147.60000610
4753.64550781,1132.19824219,0.72500002,116828.00000000,16.67200089,-271.29998779
4753.64550781,1132.19824219,0.72500002,117329.00000000,16.67600060,-175.30000305
4753.64550781,1132.19812012,0.69900000,117830.00000000,16.67200089,-375.89999390
4753.64550781,1132.19812012,0.69900000,118332.00000000,16.68000031,-232.69999695
4753.64599609,1132.19799805,0.62800002,118834.00000000,16.68400002,-198.39999390
4753.64599609,1132.19799805,0.62800002,119335.00000000,16.66799927,-437.39999390
4753.64599609,1132.19799805,0.62800002,119836.00000000,16.68000031,-156.00000000
4753.64599609,1132.19799805,0.62800002,120337.00000000,16.68000031,-150.10000610
4753.64599609,1132.19775391,0.62800002,120838.00000000,16.68400002,-108.50000000
4753.64599609,1132.19775391,0.62800002,121339.00000000,16.68400002,-85.90000153
4753.64648438,1132.19750977,0.60299999,121840.00000000,16.67600060,-292.79998779
4753.64648438,1132.19750977,0.60299999,122341.00000000,16.68400002,-144.69999695
4753.64648438,1132.19738770,0.57400000,122842.00000000,16.67600060,-288.70001221
4753.64648438,1132.19738770,0.57400000,123344.00000000,16.68400002,-123.59999847
4753.64648438,1132.19702148,0.57400000,123845.00000000,16.68000031,-127.69999695
4753.64648438,1132.19702148,0.57400000,124347.00000000,16.67200089,-289.00000000
4753.64648438,1132.19689941,0.46100000,124848.00000000,16.68000031,-158.39999390
4753.64648438,1132.19689941,0.46100000,125349.00000000,16.68400002,-136.50000000
4753.64648438,1132.19677734,0.46100000,125850.00000000,16.68400002,-61.40000153
4753.64648438,1132.19677734,0.46100000,126352.00000000,16.68000031,-105.30000305
4753.64648438,1132.19665527,0.61699998,126853.00000000,16.67200089,-311.89999390
4753.64648438,1132.19665527,0.61699998,127354.00000000,16.68000031,-165.10000610
4753.64697266,1132.19628906,0.76400000,127855.00000000,16.67200089,-327.10000610
4753.64697266,1132.19628906,0.76400000,128357.00000000,16.68000031,-176.60000610
